,countyCode,County,State,county_state,total_coverage
2204,46037,Day,SD,"Day County, SD","$20,004,500"
2205,46043,Douglas,SD,"Douglas County, SD","$21,500"
2206,46045,Edmunds,SD,"Edmunds County, SD","$1,057,000"
2207,46047,Fall River,SD,"Fall River County, SD","$25,000"
2208,46049,Faulk,SD,"Faulk County, SD","$343,000"
2209,46051,Grant,SD,"Grant County, SD","$3,320,600"
2210,46053,Gregory,SD,"Gregory County, SD","$350,000"
2211,46055,Haakon,SD,"Haakon County, SD","$385,000"
2212,46057,Hamlin,SD,"Hamlin County, SD","$57,452,600"
2213,46059,Hand,SD,"Hand County, SD","$2,237,000"
2214,46061,Hanson,SD,"Hanson County, SD","$1,843,500"
2215,46063,Harding,SD,"Harding County, SD","$70,000"
2216,46065,Hughes,SD,"Hughes County, SD","$13,482,200"
2217,46067,Hutchinson,SD,"Hutchinson County, SD","$1,434,400"
2218,46069,Hyde,SD,"Hyde County, SD","$14,900"
2219,46077,Kingsbury,SD,"Kingsbury County, SD","$5,198,300"
2220,46079,Lake,SD,"Lake County, SD","$45,941,000"
2221,46081,Lawrence,SD,"Lawrence County, SD","$4,425,500"
2222,46083,Lincoln,SD,"Lincoln County, SD","$8,411,900"
2223,46085,Lyman,SD,"Lyman County, SD","$1,287,400"
2224,46087,McCook,SD,"McCook County, SD","$3,089,500"
2225,46089,McPherson,SD,"McPherson County, SD","$95,000"
2226,46091,Marshall,SD,"Marshall County, SD","$2,078,500"
2227,46093,Meade,SD,"Meade County, SD","$2,378,900"
2228,46099,Minnehaha,SD,"Minnehaha County, SD","$60,687,200"
2229,46101,Moody,SD,"Moody County, SD","$5,234,400"
2230,46103,Pennington,SD,"Pennington County, SD","$13,805,700"
2231,46109,Roberts,SD,"Roberts County, SD","$4,002,600"
2232,46111,Sanborn,SD,"Sanborn County, SD","$288,000"
2233,46115,Spink,SD,"Spink County, SD","$10,034,700"
2234,46117,Stanley,SD,"Stanley County, SD","$23,402,200"
2235,46119,Sully,SD,"Sully County, SD","$320,000"
2236,46121,Todd,SD,"Todd County, SD","$723,800"
2237,46125,Turner,SD,"Turner County, SD","$1,804,300"
2238,46127,Union,SD,"Union County, SD","$129,937,300"
2239,46135,Yankton,SD,"Yankton County, SD","$12,856,000"
2240,46137,Ziebach,SD,"Ziebach County, SD","$110,000"
2241,47001,Anderson,TN,"Anderson County, TN","$6,050,800"
2242,47003,Bedford,TN,"Bedford County, TN","$3,366,000"
2243,47005,Benton,TN,"Benton County, TN","$4,037,800"
2244,47007,Bledsoe,TN,"Bledsoe County, TN","$27,500"
2245,47009,Blount,TN,"Blount County, TN","$15,050,200"
2246,47011,Bradley,TN,"Bradley County, TN","$20,864,000"
2247,47013,Campbell,TN,"Campbell County, TN","$4,487,400"
2248,47015,Cannon,TN,"Cannon County, TN","$6,226,900"
2249,47017,Carroll,TN,"Carroll County, TN","$2,173,300"
2250,47019,Carter,TN,"Carter County, TN","$14,156,600"
2251,47021,Cheatham,TN,"Cheatham County, TN","$121,766,800"
2252,47023,Chester,TN,"Chester County, TN","$51,500"
2253,47025,Claiborne,TN,"Claiborne County, TN","$1,942,600"
2254,47027,Clay,TN,"Clay County, TN","$2,700,200"
2255,47029,Cocke,TN,"Cocke County, TN","$5,617,500"
2256,47031,Coffee,TN,"Coffee County, TN","$2,508,900"
2257,47033,Crockett,TN,"Crockett County, TN","$1,885,000"
2258,47035,Cumberland,TN,"Cumberland County, TN","$829,700"
2259,47037,Davidson,TN,"Davidson County, TN","$900,567,400"
2260,47039,Decatur,TN,"Decatur County, TN","$22,763,300"
2261,47041,DeKalb,TN,"DeKalb County, TN","$1,821,200"
2262,47043,Dickson,TN,"Dickson County, TN","$16,138,900"
2263,47045,Dyer,TN,"Dyer County, TN","$15,965,100"
2264,47047,Fayette,TN,"Fayette County, TN","$3,917,100"
2265,47051,Franklin,TN,"Franklin County, TN","$3,783,700"
2266,47053,Gibson,TN,"Gibson County, TN","$10,489,300"
2267,47055,Giles,TN,"Giles County, TN","$6,296,500"
2268,47057,Grainger,TN,"Grainger County, TN","$384,000"
2269,47059,Greene,TN,"Greene County, TN","$4,332,900"
2270,47061,Grundy,TN,"Grundy County, TN","$552,300"
2271,47063,Hamblen,TN,"Hamblen County, TN","$3,124,800"
2272,47065,Hamilton,TN,"Hamilton County, TN","$173,553,200"
2273,47067,Hancock,TN,"Hancock County, TN","$1,718,000"
2274,47069,Hardeman,TN,"Hardeman County, TN","$555,000"
2275,47071,Hardin,TN,"Hardin County, TN","$24,098,100"
2276,47073,Hawkins,TN,"Hawkins County, TN","$1,926,100"
2277,47075,Haywood,TN,"Haywood County, TN","$7,072,900"
2278,47077,Henderson,TN,"Henderson County, TN","$2,289,800"
2279,47079,Henry,TN,"Henry County, TN","$2,223,400"
2280,47081,Hickman,TN,"Hickman County, TN","$16,737,100"
2281,47083,Houston,TN,"Houston County, TN","$6,441,900"
2282,47085,Humphreys,TN,"Humphreys County, TN","$32,199,200"
2283,47087,Jackson,TN,"Jackson County, TN","$3,080,000"
2284,47089,Jefferson,TN,"Jefferson County, TN","$2,862,900"
2285,47091,Johnson,TN,"Johnson County, TN","$2,266,400"
2286,47093,Knox,TN,"Knox County, TN","$88,739,400"
2287,47095,Lake,TN,"Lake County, TN","$1,694,400"
2288,47097,Lauderdale,TN,"Lauderdale County, TN","$14,481,000"
2289,47099,Lawrence,TN,"Lawrence County, TN","$2,894,100"
2290,47101,Lewis,TN,"Lewis County, TN","$2,745,200"
2291,47103,Lincoln,TN,"Lincoln County, TN","$3,232,600"
2292,47105,Loudon,TN,"Loudon County, TN","$7,073,000"
2293,47107,McMinn,TN,"McMinn County, TN","$1,971,100"
2294,47109,McNairy,TN,"McNairy County, TN","$2,217,500"
2295,47111,Macon,TN,"Macon County, TN","$2,243,500"
2296,47113,Madison,TN,"Madison County, TN","$21,937,800"
2297,47115,Marion,TN,"Marion County, TN","$17,249,500"
2298,47117,Marshall,TN,"Marshall County, TN","$4,693,500"
2299,47119,Maury,TN,"Maury County, TN","$23,546,300"
2300,47121,Meigs,TN,"Meigs County, TN","$562,500"
2301,47123,Monroe,TN,"Monroe County, TN","$2,728,500"
2302,47125,Montgomery,TN,"Montgomery County, TN","$53,807,500"
2303,47129,Morgan,TN,"Morgan County, TN","$824,400"
2304,47131,Obion,TN,"Obion County, TN","$8,781,400"
2305,47133,Overton,TN,"Overton County, TN","$1,967,600"
2306,47135,Perry,TN,"Perry County, TN","$10,295,600"
2307,47139,Polk,TN,"Polk County, TN","$5,720,900"
2308,47141,Putnam,TN,"Putnam County, TN","$6,683,500"
2309,47143,Rhea,TN,"Rhea County, TN","$8,489,500"
2310,47145,Roane,TN,"Roane County, TN","$4,240,800"
2311,47147,Robertson,TN,"Robertson County, TN","$11,868,000"
2312,47149,Rutherford,TN,"Rutherford County, TN","$74,794,100"
2313,47153,Sequatchie,TN,"Sequatchie County, TN","$319,500"
2314,47155,Sevier,TN,"Sevier County, TN","$75,268,000"
2315,47157,Shelby,TN,"Shelby County, TN","$150,789,700"
2316,47159,Smith,TN,"Smith County, TN","$23,416,000"
2317,47161,Stewart,TN,"Stewart County, TN","$2,723,400"
2318,47163,Sullivan,TN,"Sullivan County, TN","$27,526,600"
2319,47165,Sumner,TN,"Sumner County, TN","$138,356,900"
2320,47167,Tipton,TN,"Tipton County, TN","$20,494,700"
2321,47169,Trousdale,TN,"Trousdale County, TN","$3,159,700"
2322,47171,Unicoi,TN,"Unicoi County, TN","$3,904,600"
2323,47173,Union,TN,"Union County, TN","$1,137,500"
2324,47175,Van Buren,TN,"Van Buren County, TN","$2,115,300"
2325,47177,Warren,TN,"Warren County, TN","$2,761,500"
2326,47179,Washington,TN,"Washington County, TN","$25,371,500"
2327,47181,Wayne,TN,"Wayne County, TN","$9,871,800"
2328,47183,Weakley,TN,"Weakley County, TN","$715,000"
2329,47185,White,TN,"White County, TN","$800,000"
2330,47187,Williamson,TN,"Williamson County, TN","$254,087,300"
2331,47189,Wilson,TN,"Wilson County, TN","$124,485,500"
2332,48001,Anderson,TX,"Anderson County, TX","$1,947,000"
2333,48005,Angelina,TX,"Angelina County, TX","$34,652,200"
2334,48007,Aransas,TX,"Aransas County, TX","$1,033,238,700"
2335,48009,Archer,TX,"Archer County, TX","$4,850,700"
2336,48013,Atascosa,TX,"Atascosa County, TX","$5,397,900"
2337,48015,Austin,TX,"Austin County, TX","$63,476,900"
2338,48019,Bandera,TX,"Bandera County, TX","$27,367,300"
2339,48021,Bastrop,TX,"Bastrop County, TX","$60,028,200"
2340,48023,Baylor,TX,"Baylor County, TX","$95,000"
2341,48025,Bee,TX,"Bee County, TX","$14,171,100"
2342,48027,Bell,TX,"Bell County, TX","$93,419,100"
2343,48029,Bexar,TX,"Bexar County, TX","$326,610,700"
2344,48031,Blanco,TX,"Blanco County, TX","$7,643,100"
2345,48035,Bosque,TX,"Bosque County, TX","$3,121,800"
2346,48037,Bowie,TX,"Bowie County, TX","$25,206,400"
2347,48039,Brazoria,TX,"Brazoria County, TX","$3,061,506,300"
2348,48041,Brazos,TX,"Brazos County, TX","$102,549,600"
2349,48043,Brewster,TX,"Brewster County, TX","$2,144,700"
2350,48047,Brooks,TX,"Brooks County, TX","$6,696,700"
2351,48049,Brown,TX,"Brown County, TX","$57,700,800"
2352,48051,Burleson,TX,"Burleson County, TX","$4,707,200"
2353,48053,Burnet,TX,"Burnet County, TX","$128,164,500"
2354,48055,Caldwell,TX,"Caldwell County, TX","$26,786,100"
2355,48057,Calhoun,TX,"Calhoun County, TX","$154,011,800"
2356,48059,Callahan,TX,"Callahan County, TX","$468,000"
2357,48061,Cameron,TX,"Cameron County, TX","$1,168,192,600"
2358,48063,Camp,TX,"Camp County, TX","$120,000"
2359,48065,Carson,TX,"Carson County, TX","$252,900"
2360,48067,Cass,TX,"Cass County, TX","$3,526,900"
2361,48071,Chambers,TX,"Chambers County, TX","$483,761,600"
2362,48073,Cherokee,TX,"Cherokee County, TX","$8,771,900"
2363,48075,Childress,TX,"Childress County, TX","$7,800"
2364,48077,Clay,TX,"Clay County, TX","$5,366,800"
2365,48083,Coleman,TX,"Coleman County, TX","$802,500"
2366,48085,Collin,TX,"Collin County, TX","$68,242,000"
2367,48087,Collingsworth,TX,"Collingsworth County, TX","$260,100"
2368,48089,Colorado,TX,"Colorado County, TX","$16,875,500"
2369,48091,Comal,TX,"Comal County, TX","$249,192,900"
2370,48093,Comanche,TX,"Comanche County, TX","$376,800"
2371,48095,Concho,TX,"Concho County, TX","$45,000"
2372,48097,Cooke,TX,"Cooke County, TX","$37,878,900"
2373,48099,Coryell,TX,"Coryell County, TX","$10,114,000"
2374,48105,Crockett,TX,"Crockett County, TX","$201,100"
2375,48109,Culberson,TX,"Culberson County, TX","$1,000,000"
2376,48111,Dallam,TX,"Dallam County, TX","$463,000"
2377,48113,Dallas,TX,"Dallas County, TX","$455,374,200"
2378,48115,Dawson,TX,"Dawson County, TX","$260,900"
2379,48117,Deaf Smith,TX,"Deaf Smith County, TX","$840,700"
2380,48119,Delta,TX,"Delta County, TX","$25,000"
2381,48121,Denton,TX,"Denton County, TX","$95,263,000"
2382,48123,DeWitt,TX,"DeWitt County, TX","$19,810,000"
2383,48127,Dimmit,TX,"Dimmit County, TX","$878,600"
2384,48129,Donley,TX,"Donley County, TX","$160,400"
2385,48131,Duval,TX,"Duval County, TX","$2,102,800"
2386,48133,Eastland,TX,"Eastland County, TX","$20,485,600"
2387,48135,Ector,TX,"Ector County, TX","$15,607,800"
2388,48139,Ellis,TX,"Ellis County, TX","$29,295,100"
2389,48141,El Paso,TX,"El Paso County, TX","$110,949,900"
2390,48143,Erath,TX,"Erath County, TX","$3,749,100"
2391,48145,Falls,TX,"Falls County, TX","$552,200"
2392,48147,Fannin,TX,"Fannin County, TX","$7,488,600"
2393,48149,Fayette,TX,"Fayette County, TX","$20,290,900"
2394,48151,Fisher,TX,"Fisher County, TX","$314,900"
2395,48157,Fort Bend,TX,"Fort Bend County, TX","$1,948,276,900"
2396,48159,Franklin,TX,"Franklin County, TX","$585,000"
2397,48161,Freestone,TX,"Freestone County, TX","$3,544,000"
2398,48163,Frio,TX,"Frio County, TX","$208,700"
2399,48165,Gaines,TX,"Gaines County, TX","$427,600"
2400,48167,Galveston,TX,"Galveston County, TX","$10,290,697,700"
2401,48169,Garza,TX,"Garza County, TX","$45,000"
2402,48171,Gillespie,TX,"Gillespie County, TX","$1,982,000"
2403,48175,Goliad,TX,"Goliad County, TX","$867,100"
2404,48177,Gonzales,TX,"Gonzales County, TX","$16,778,100"
2405,48179,Gray,TX,"Gray County, TX","$186,000"
2406,48181,Grayson,TX,"Grayson County, TX","$76,420,100"
2407,48183,Gregg,TX,"Gregg County, TX","$33,082,400"
2408,48185,Grimes,TX,"Grimes County, TX","$10,441,800"
2409,48187,Guadalupe,TX,"Guadalupe County, TX","$420,957,200"
2410,48189,Hale,TX,"Hale County, TX","$839,200"
2411,48191,Hall,TX,"Hall County, TX","$210,000"
2412,48193,Hamilton,TX,"Hamilton County, TX","$255,000"
2413,48195,Hansford,TX,"Hansford County, TX","$125,000"
2414,48199,Hardin,TX,"Hardin County, TX","$427,959,800"
2415,48201,Harris,TX,"Harris County, TX","$34,293,143,400"
2416,48203,Harrison,TX,"Harrison County, TX","$31,973,400"
2417,48205,Hartley,TX,"Hartley County, TX","$125,000"
2418,48207,Haskell,TX,"Haskell County, TX","$8,501,500"
2419,48209,Hays,TX,"Hays County, TX","$246,972,500"
2420,48213,Henderson,TX,"Henderson County, TX","$17,246,000"
2421,48215,Hidalgo,TX,"Hidalgo County, TX","$675,166,400"
2422,48217,Hill,TX,"Hill County, TX","$2,978,300"
2423,48219,Hockley,TX,"Hockley County, TX","$1,395,500"
2424,48221,Hood,TX,"Hood County, TX","$31,107,300"
2425,48223,Hopkins,TX,"Hopkins County, TX","$3,608,800"
2426,48225,Houston,TX,"Houston County, TX","$2,883,900"
2427,48227,Howard,TX,"Howard County, TX","$2,694,200"
2428,48229,Hudspeth,TX,"Hudspeth County, TX","$250,000"
2429,48231,Hunt,TX,"Hunt County, TX","$10,055,900"
2430,48233,Hutchinson,TX,"Hutchinson County, TX","$360,000"
2431,48237,Jack,TX,"Jack County, TX","$545,000"
2432,48239,Jackson,TX,"Jackson County, TX","$24,442,900"
2433,48241,Jasper,TX,"Jasper County, TX","$33,915,600"
2434,48245,Jefferson,TX,"Jefferson County, TX","$4,661,942,600"
2435,48247,Jim Hogg,TX,"Jim Hogg County, TX","$395,800"
2436,48249,Jim Wells,TX,"Jim Wells County, TX","$21,817,200"
2437,48251,Johnson,TX,"Johnson County, TX","$38,390,800"
2438,48253,Jones,TX,"Jones County, TX","$12,748,000"
2439,48255,Karnes,TX,"Karnes County, TX","$2,085,200"
2440,48257,Kaufman,TX,"Kaufman County, TX","$9,938,500"
2441,48259,Kendall,TX,"Kendall County, TX","$30,348,200"
2442,48265,Kerr,TX,"Kerr County, TX","$24,464,600"
2443,48267,Kimble,TX,"Kimble County, TX","$1,732,700"
2444,48271,Kinney,TX,"Kinney County, TX","$773,400"
2445,48273,Kleberg,TX,"Kleberg County, TX","$27,546,400"
2446,48277,Lamar,TX,"Lamar County, TX","$13,778,500"
2447,48279,Lamb,TX,"Lamb County, TX","$210,000"
2448,48281,Lampasas,TX,"Lampasas County, TX","$4,049,300"
2449,48283,La Salle,TX,"La Salle County, TX","$531,700"
2450,48285,Lavaca,TX,"Lavaca County, TX","$8,582,200"
2451,48287,Lee,TX,"Lee County, TX","$3,387,100"
2452,48289,Leon,TX,"Leon County, TX","$260,900"
2453,48291,Liberty,TX,"Liberty County, TX","$417,538,300"
2454,48293,Limestone,TX,"Limestone County, TX","$24,469,900"
2455,48295,Lipscomb,TX,"Lipscomb County, TX","$881,100"
2456,48297,Live Oak,TX,"Live Oak County, TX","$2,574,800"
2457,48299,Llano,TX,"Llano County, TX","$148,430,400"
2458,48303,Lubbock,TX,"Lubbock County, TX","$35,000,800"
2459,48309,McLennan,TX,"McLennan County, TX","$46,346,600"
2460,48311,McMullen,TX,"McMullen County, TX","$74,800"
2461,48313,Madison,TX,"Madison County, TX","$3,576,400"
2462,48315,Marion,TX,"Marion County, TX","$2,183,800"
2463,48317,Martin,TX,"Martin County, TX","$15,000"
2464,48319,Mason,TX,"Mason County, TX","$285,000"
2465,48321,Matagorda,TX,"Matagorda County, TX","$234,925,800"
2466,48323,Maverick,TX,"Maverick County, TX","$24,878,000"
2467,48325,Medina,TX,"Medina County, TX","$18,229,400"
2468,48327,Menard,TX,"Menard County, TX","$1,385,300"
2469,48329,Midland,TX,"Midland County, TX","$21,071,700"
2470,48331,Milam,TX,"Milam County, TX","$1,079,500"
2471,48335,Mitchell,TX,"Mitchell County, TX","$188,700"
2472,48337,Montague,TX,"Montague County, TX","$8,215,000"
2473,48339,Montgomery,TX,"Montgomery County, TX","$2,229,057,800"
2474,48343,Morris,TX,"Morris County, TX","$692,000"
2475,48347,Nacogdoches,TX,"Nacogdoches County, TX","$16,905,200"
2476,48349,Navarro,TX,"Navarro County, TX","$15,290,900"
2477,48351,Newton,TX,"Newton County, TX","$55,086,600"
2478,48353,Nolan,TX,"Nolan County, TX","$4,773,000"
2479,48355,Nueces,TX,"Nueces County, TX","$2,347,961,200"
2480,48359,Oldham,TX,"Oldham County, TX","$69,200"
2481,48361,Orange,TX,"Orange County, TX","$2,909,669,000"
2482,48363,Palo Pinto,TX,"Palo Pinto County, TX","$11,737,000"
2483,48365,Panola,TX,"Panola County, TX","$491,500"
2484,48367,Parker,TX,"Parker County, TX","$29,272,300"
2485,48373,Polk,TX,"Polk County, TX","$34,414,500"
2486,48375,Potter,TX,"Potter County, TX","$34,162,100"
2487,48377,Presidio,TX,"Presidio County, TX","$44,700"
2488,48379,Rains,TX,"Rains County, TX","$639,900"
2489,48381,Randall,TX,"Randall County, TX","$29,011,100"
2490,48385,Real,TX,"Real County, TX","$4,310,800"
2491,48389,Reeves,TX,"Reeves County, TX","$104,000"
2492,48391,Refugio,TX,"Refugio County, TX","$19,045,200"
2493,48395,Robertson,TX,"Robertson County, TX","$3,846,000"
2494,48397,Rockwall,TX,"Rockwall County, TX","$11,597,400"
2495,48399,Runnels,TX,"Runnels County, TX","$639,200"
2496,48401,Rusk,TX,"Rusk County, TX","$5,977,100"
2497,48403,Sabine,TX,"Sabine County, TX","$204,500"
2498,48405,San Augustine,TX,"San Augustine County, TX","$954,600"
2499,48407,San Jacinto,TX,"San Jacinto County, TX","$28,123,500"
2500,48409,San Patricio,TX,"San Patricio County, TX","$251,951,800"
2501,48411,San Saba,TX,"San Saba County, TX","$915,500"
2502,48413,Schleicher,TX,"Schleicher County, TX","$93,000"
2503,48415,Scurry,TX,"Scurry County, TX","$130,600"
2504,48417,Shackelford,TX,"Shackelford County, TX","$957,800"
2505,48419,Shelby,TX,"Shelby County, TX","$195,600"
2506,48423,Smith,TX,"Smith County, TX","$45,912,600"
2507,48425,Somervell,TX,"Somervell County, TX","$3,014,000"
2508,48427,Starr,TX,"Starr County, TX","$9,261,600"
2509,48429,Stephens,TX,"Stephens County, TX","$4,446,100"
2510,48433,Stonewall,TX,"Stonewall County, TX","$14,300"
2511,48435,Sutton,TX,"Sutton County, TX","$3,747,200"
2512,48437,Swisher,TX,"Swisher County, TX","$105,000"
2513,48439,Tarrant,TX,"Tarrant County, TX","$470,680,400"
2514,48441,Taylor,TX,"Taylor County, TX","$80,968,500"
2515,48443,Terrell,TX,"Terrell County, TX","$93,300"
2516,48445,Terry,TX,"Terry County, TX","$1,302,500"
2517,48447,Throckmorton,TX,"Throckmorton County, TX","$287,800"
2518,48449,Titus,TX,"Titus County, TX","$1,760,000"
2519,48451,Tom Green,TX,"Tom Green County, TX","$18,283,400"
2520,48453,Travis,TX,"Travis County, TX","$804,552,600"
2521,48455,Trinity,TX,"Trinity County, TX","$5,669,000"
2522,48457,Tyler,TX,"Tyler County, TX","$13,068,000"
2523,48459,Upshur,TX,"Upshur County, TX","$661,000"
2524,48463,Uvalde,TX,"Uvalde County, TX","$9,940,000"
2525,48465,Val Verde,TX,"Val Verde County, TX","$23,229,900"
2526,48467,Van Zandt,TX,"Van Zandt County, TX","$4,611,000"
2527,48469,Victoria,TX,"Victoria County, TX","$87,901,500"
2528,48471,Walker,TX,"Walker County, TX","$37,594,200"
2529,48473,Waller,TX,"Waller County, TX","$177,693,200"
2530,48477,Washington,TX,"Washington County, TX","$11,836,400"
2531,48479,Webb,TX,"Webb County, TX","$39,422,900"
2532,48481,Wharton,TX,"Wharton County, TX","$150,399,000"
2533,48483,Wheeler,TX,"Wheeler County, TX","$115,000"
2534,48485,Wichita,TX,"Wichita County, TX","$107,326,500"
2535,48487,Wilbarger,TX,"Wilbarger County, TX","$389,000"
2536,48489,Willacy,TX,"Willacy County, TX","$49,221,300"
2537,48491,Williamson,TX,"Williamson County, TX","$103,506,600"
2538,48493,Wilson,TX,"Wilson County, TX","$8,375,900"
2539,48497,Wise,TX,"Wise County, TX","$15,369,300"
2540,48499,Wood,TX,"Wood County, TX","$1,804,200"
2541,48501,Yoakum,TX,"Yoakum County, TX","$899,400"
2542,48503,Young,TX,"Young County, TX","$3,421,300"
2543,48505,Zapata,TX,"Zapata County, TX","$1,081,300"
2544,48507,Zavala,TX,"Zavala County, TX","$2,901,800"
2545,49001,Beaver,UT,"Beaver County, UT","$21,700"
2546,49003,Box Elder,UT,"Box Elder County, UT","$1,739,100"
2547,49005,Cache,UT,"Cache County, UT","$5,650,500"
2548,49007,Carbon,UT,"Carbon County, UT","$1,718,200"
2549,49011,Davis,UT,"Davis County, UT","$16,489,300"
2550,49013,Duchesne,UT,"Duchesne County, UT","$165,600"
2551,49015,Emery,UT,"Emery County, UT","$366,900"
2552,49017,Garfield,UT,"Garfield County, UT","$350,000"
2553,49019,Grand,UT,"Grand County, UT","$900,000"
2554,49021,Iron,UT,"Iron County, UT","$4,624,000"
2555,49023,Juab,UT,"Juab County, UT","$524,600"
2556,49025,Kane,UT,"Kane County, UT","$1,199,500"
2557,49027,Millard,UT,"Millard County, UT","$1,909,000"
2558,49029,Morgan,UT,"Morgan County, UT","$1,252,700"
2559,49031,Piute,UT,"Piute County, UT","$7,000"
2560,49033,Rich,UT,"Rich County, UT","$168,500"
2561,49035,Salt Lake,UT,"Salt Lake County, UT","$33,648,100"
2562,49039,Sanpete,UT,"Sanpete County, UT","$1,086,200"
2563,49041,Sevier,UT,"Sevier County, UT","$450,700"
2564,49043,Summit,UT,"Summit County, UT","$10,399,900"
2565,49045,Tooele,UT,"Tooele County, UT","$660,000"
2566,49047,Uintah,UT,"Uintah County, UT","$1,904,000"
2567,49049,Utah,UT,"Utah County, UT","$15,347,600"
2568,49051,Wasatch,UT,"Wasatch County, UT","$2,048,000"
2569,49053,Washington,UT,"Washington County, UT","$13,055,700"
2570,49055,Wayne,UT,"Wayne County, UT","$210,000"
2571,49057,Weber,UT,"Weber County, UT","$10,140,200"
2572,50001,Addison,VT,"Addison County, VT","$12,884,700"
2573,50003,Bennington,VT,"Bennington County, VT","$19,966,600"
2574,50005,Caledonia,VT,"Caledonia County, VT","$14,981,600"
2575,50007,Chittenden,VT,"Chittenden County, VT","$31,072,900"
2576,50009,Essex,VT,"Essex County, VT","$1,271,000"
2577,50011,Franklin,VT,"Franklin County, VT","$15,734,900"
2578,50013,Grand Isle,VT,"Grand Isle County, VT","$8,574,900"
2579,50015,Lamoille,VT,"Lamoille County, VT","$17,916,500"
2580,50017,Orange,VT,"Orange County, VT","$7,541,300"
2581,50019,Orleans,VT,"Orleans County, VT","$9,128,200"
2582,50021,Rutland,VT,"Rutland County, VT","$31,797,300"
2583,50023,Washington,VT,"Washington County, VT","$109,287,500"
2584,50025,Windham,VT,"Windham County, VT","$51,444,000"
2585,50027,Windsor,VT,"Windsor County, VT","$66,647,000"
2586,51001,Accomack,VA,"Accomack County, VA","$141,226,100"
2587,51003,Albemarle,VA,"Albemarle County, VA","$11,027,800"
2588,51005,Alleghany,VA,"Alleghany County, VA","$16,416,700"
2589,51007,Amelia,VA,"Amelia County, VA","$1,754,400"
2590,51009,Amherst,VA,"Amherst County, VA","$6,870,500"
2591,51011,Appomattox,VA,"Appomattox County, VA","$788,000"
2592,51013,Arlington,VA,"Arlington County, VA","$49,269,500"
2593,51015,Augusta,VA,"Augusta County, VA","$17,125,400"
2594,51017,Bath,VA,"Bath County, VA","$1,320,100"
2595,51019,Bedford,VA,"Bedford County, VA","$6,215,900"
2596,51021,Bland,VA,"Bland County, VA","$3,877,600"
2597,51023,Botetourt,VA,"Botetourt County, VA","$18,231,700"
2598,51025,Brunswick,VA,"Brunswick County, VA","$1,801,900"
2599,51027,Buchanan,VA,"Buchanan County, VA","$23,659,900"
2600,51029,Buckingham,VA,"Buckingham County, VA","$306,500"
2601,51031,Campbell,VA,"Campbell County, VA","$7,076,700"
2602,51033,Caroline,VA,"Caroline County, VA","$1,237,300"
2603,51035,Carroll,VA,"Carroll County, VA","$1,739,800"
2604,51036,Charles City,VA,"Charles City County, VA","$1,201,300"
2605,51037,Charlotte,VA,"Charlotte County, VA","$52,100"
2606,51041,Chesterfield,VA,"Chesterfield County, VA","$42,228,600"
2607,51043,Clarke,VA,"Clarke County, VA","$3,369,200"
2608,51045,Craig,VA,"Craig County, VA","$6,461,300"
2609,51047,Culpeper,VA,"Culpeper County, VA","$5,385,000"
2610,51049,Cumberland,VA,"Cumberland County, VA","$639,300"
2611,51051,Dickenson,VA,"Dickenson County, VA","$6,751,600"
2612,51053,Dinwiddie,VA,"Dinwiddie County, VA","$402,500"
2613,51057,Essex,VA,"Essex County, VA","$32,410,100"
2614,51059,Fairfax,VA,"Fairfax County, VA","$322,075,300"
2615,51061,Fauquier,VA,"Fauquier County, VA","$4,614,200"
2616,51063,Floyd,VA,"Floyd County, VA","$2,709,700"
2617,51065,Fluvanna,VA,"Fluvanna County, VA","$1,239,200"
2618,51067,Franklin,VA,"Franklin County, VA","$8,922,000"
2619,51069,Frederick,VA,"Frederick County, VA","$8,639,500"
2620,51071,Giles,VA,"Giles County, VA","$6,048,000"
2621,51073,Gloucester,VA,"Gloucester County, VA","$196,059,200"
2622,51075,Goochland,VA,"Goochland County, VA","$1,546,900"
2623,51077,Grayson,VA,"Grayson County, VA","$121,200"
2624,51079,Greene,VA,"Greene County, VA","$3,453,300"
2625,51081,Greensville,VA,"Greensville County, VA","$328,600"
2626,51083,Halifax,VA,"Halifax County, VA","$9,809,200"
2627,51085,Hanover,VA,"Hanover County, VA","$8,302,600"
2628,51087,Henrico,VA,"Henrico County, VA","$58,097,900"
2629,51089,Henry,VA,"Henry County, VA","$22,164,300"
2630,51091,Highland,VA,"Highland County, VA","$329,800"
2631,51093,Isle of Wight,VA,"Isle of Wight County, VA","$38,241,800"
2632,51095,James City,VA,"James City County, VA","$68,501,300"
2633,51097,King and Queen,VA,"King and Queen County, VA","$3,324,500"
2634,51099,King George,VA,"King George County, VA","$5,665,000"
2635,51101,King William,VA,"King William County, VA","$13,033,700"
2636,51103,Lancaster,VA,"Lancaster County, VA","$76,807,800"
2637,51105,Lee,VA,"Lee County, VA","$4,309,100"
2638,51107,Loudoun,VA,"Loudoun County, VA","$30,426,400"
2639,51109,Louisa,VA,"Louisa County, VA","$901,000"
2640,51113,Madison,VA,"Madison County, VA","$1,543,600"
2641,51115,Mathews,VA,"Mathews County, VA","$185,009,800"
2642,51117,Mecklenburg,VA,"Mecklenburg County, VA","$767,700"
2643,51119,Middlesex,VA,"Middlesex County, VA","$40,064,000"
2644,51121,Montgomery,VA,"Montgomery County, VA","$14,216,900"
2645,51125,Nelson,VA,"Nelson County, VA","$2,949,900"
